x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
18.25492849352416,17.996568175134357,17.712120698069324,17.39970577686155,17.057494957263742,16.68376830957099,16.2769832252846,15.835855769517634,15.359454302500769,14.847303991063857,14.299499428906277,13.716820775645001,13.100846622253071,12.454054514631414,11.779897741199212,11.082845142900908,10.36836982897716,9.64287343828333,8.913535649673587,8.18808454657289,7.474492322027414,6.780612139215878,6.113784291173242,5.480450708125568,4.885823221331063,4.3336497292850815,3.8261116308496304,3.363866044361604,2.946221458439658,2.5714111120169894,2.236912702270013,1.9397609384247116,1.6768103772834115,1.444926662758824,1.2411044205953499,1.0625271089653328,0.906587221138233,0.77088561573158,0.6532214342067368,0.5515796867004485,0.4641188402347908,0.3891597968633113,0.325176201604902,0.2707848612096936,0.22473800050577647,0.18591516204839661,0.15331548338264833,0.1260500374322939,0.10333419812026588,0.08447945370633587,0.06888568562837485,0.056033057307185316,0.045474134014290526,0.036826199526807706,0.029763756405177328,0.024011662031115096,0.019338404141163588,0.015550517013215817,0.01248671454163941,0.010013611302136658,0.008020782297863798,0.006417626307370917,0.005129875575247478,0.004096940293987892,0.0032693418358963992,0.0026070562546883177,0.002077565104273348,0.0016546617591631718,0.001317170569879062,0.0010479716839345815,0.0008334297602029904,0.0006625691037653381,0.0005265974947907176,0.00041836989481170323,0.0003323081574551031,0.0002638742114029769,0.0002094844345402114,0.00016625877139490454,0.00013197355865981312,0.00010474291064393964,8.308167622916609e-5,6.589713294213554e-5,5.227570267860203e-5,4.147764046840546e-5,3.288061160609972e-5,2.6066734226767432e-5,2.0664898360628357e-5,1.6395114996380163e-5,1.3039860950484043e-5,1.0306030985637019e-5,8.161320990718337e-6,6.473292058952681e-6,5.127309752663399e-6,4.081349411013695e-6,3.2474271985641453e-6,2.5542417889753805e-6,2.026993361798571e-6,1.5637309997326804e-6,1.2708771254865905e-6,1.0004782886950985e-6
20.23982000898343,19.95471772723648,19.64081093304437,19.29601895085299,18.918316944254144,18.50579824859932,18.056750048862252,17.56974291354272,17.043733886291427,16.478181632541656,15.873170620580357,15.229539288016218,14.549004768711617,13.8342742188805,13.089130227073236,12.318475746134766,11.528323002368847,10.725711640344148,9.91854469476309,9.115337429803944,8.324883812951507,7.555857818743284,6.816380308540218,6.113594252585378,5.453298129042526,4.839686066181391,4.275231591617623,3.7607301912644076,3.2954886317379137,2.8776222699290535,2.504404264270435,2.172608076206937,1.8787964895400087,1.6195328551946198,1.391512387019039,1.191629834801266,1.0170036126534514,0.8649767509424308,0.7331072573529188,0.6191556307363784,0.521072166194252,0.43698556227175706,0.3651928168749976,0.30414919058567597,0.25245997668082926,0.20887185415721035,0.17226456309303342,0.14164257490379906,0.11612672415892432,0.09494522837930096,0.07742512467916805,0.0629832862882035,0.051117655192200226,0.041398678136585224,0.03346094556515228,0.026995507740315387,0.02174237855469361,0.017484234109322632,0.01403990284295312,0.01125949544764518,0.009018954087033909,0.007216457141684449,0.005768537012391446,0.004607085635605244,0.0036764987989545152,0.0029317767099573643,0.0023363676320409476,0.0018608047091283402,0.0014812800008151474,0.0011785561279329493,0.0009372930471159684,0.0007451469023356344,0.0005922285931527683,0.00047051607038803474,0.0003737283343531898,0.0002967669150090994,0.00023559803020898104,0.00018697601024854422,0.00014842443166417028,0.0001177939463865605,9.343918570384076e-5,7.411332376517762e-5,5.879344393026044e-5,4.6646555671331993e-5,3.698040397807562e-5,2.9317950062226553e-5,2.3241759113021594e-5,1.8439449936025795e-5,1.4659030502075119e-5,1.1591117161418704e-5,9.180010343030106e-6,7.280762696316506e-6,5.767154553525789e-6,4.5902416472254926e-6,3.631358985736791e-6,2.881735906922797e-6,2.2771381635127012e-6,1.773393846766532e-6,1.4268839374525724e-6,1.1207474082464541e-6
22.406162341858014,22.092220877636542,21.74653992024913,21.366821167729164,20.9508261209195,20.496444436795105,20.00177696326576,19.465234032207302,18.885648700449824,18.262403331897456,17.595566194156245,16.8860326107591,16.135662519570815,15.347403549457411,14.525385902252108,13.674973067767546,12.802751296149859,11.916441597424631,11.024721649054701,10.13695201511392,9.262811699656835,8.411861651916889,7.593069694682357,6.814343566047751,6.0821266085041055,5.401109396477126,4.774097948010231,4.2020556124422725,3.684305944297323,3.2188546821906896,2.8027697954127793,2.4325556176636907,2.1044697888239905,1.8147560986438547,1.5597904899740949,1.3361575866344428,1.1406795185693646,0.9704190544430243,0.8226708455672992,0.6949491876706838,0.5849752886649633,0.49066569873503263,0.4101219276637839,0.3416200750260551,0.2836021603311249,0.2346669819981452,0.1935611963947028,0.1591703094427165,0.13050953754508698,0.1067139805828171,0.08702915269164697,0.070801045001693,0.057466386610086365,0.04654310514936713,0.03762101901367238,0.030353236222135885,0.024447798570742623,0.019660592488502885,0.01578810007923969,0.01266189101343512,0.010142580096090129,0.008115731962014172,0.006487534106795221,0.0051814231694878605,0.004134905439610595,0.0032973821294339564,0.0026277642054674992,0.0020929152231135475,0.0016660668244087426,0.0013255962474789584,0.0010542462015304538,0.0008381331986912929,0.0006661335965411645,0.0005292369821963145,0.0004203716462234667,0.000333807619840856,0.0002650057381279658,0.00021031817380242382,0.0001669511722627638,0.00013249463688983434,0.00010510257622241895,8.33621523075285e-5,6.613423438359875e-5,5.246792329070038e-5,4.1597336378146794e-5,3.297922710559684e-5,2.6144317231514457e-5,2.074153091268638e-5,1.64833152323236e-5,1.3038204785607647e-5,1.0327145052697336e-5,8.190067782998921e-6,6.488063160048072e-6,5.166574888750613e-6,4.060644837988301e-6,3.2526918609374477e-6,2.558272860058496e-6,2.0052416489934144e-6,1.6019502731777653e-6,1.255062133965549e-6
24.76221719164659,24.417341581741432,24.037572671663234,23.620376832283917,23.163284042528293,22.663962624887183,22.12031009179647,21.530560754074802,20.893409772643754,20.208151949046414,19.474831599367743,18.694397632635187,17.86885492876769,17.001400142094973,16.096526957191845,15.16008332779799,14.199261992570316,13.222506442431916,12.23931840814739,11.259960554540163,10.295059619899348,9.355130061492101,8.450054501032943,7.588571762925955,6.777831987811266,6.0230771273453145,5.327491530780876,4.692241828121245,4.116692869476096,3.598754738740162,3.1352946524956837,2.722544182188307,2.3564457390923597,2.03290859421374,1.747970965822259,1.4978865498841558,1.2791589498408773,1.088547690524922,0.9230609044168319,0.779943770381457,0.6566660808306949,0.5509107615323443,0.46056340804712287,0.3837017459280065,0.31858661511503095,0.26365241162488273,0.21749760016515612,0.1788750323951111,0.14668201094971334,0.11994956708809969,0.09783202181750855,0.07959601186889124,0.06460968903245648,0.052332105223635676,0.04230286237702971,0.03413249061476748,0.027493135689918614,0.022110600764945226,0.017756258603032704,0.014240846311113532,0.011407746308286974,0.009128341385878475,0.007297185119289912,0.005828203694142181,0.0046511531350452735,0.0037091338376513336,0.0029559512751772825,0.0023543381975826383,0.0018741955138992807,0.0014912133793951257,0.00118597727119618,0.0009428706542190056,0.0007493800556471668,0.0005953811453658327,0.00047291229868476716,0.0003755318463411988,0.0002981330141249181,0.00023661412267958698,0.00018782119627343884,0.00014905535492841,0.00011824214521285697,9.378513541147043e-5,7.440291493282298e-5,5.902383989997974e-5,4.679926121165509e-5,3.710363191483098e-5,2.941455193699693e-5,2.3334720844433017e-5,1.853899334668218e-5,1.466817555581814e-5,1.1619266605909646e-5,9.214294601633804e-6,7.299327287786558e-6,5.814414316075748e-6,4.553604794089705e-6,3.674114720800457e-6,2.873743036861128e-6,2.2642552777926885e-6,1.7978392192445124e-6,1.4037873656533013e-6
27.31448346362046,26.93662995884412,26.52051400456785,26.06334874573585,25.56241443849578,25.015139893612744,24.41920155101002,23.772640919124445,23.07400006236591,22.32247330190575,21.518071247624654,20.66179068379066,19.755780748423057,18.803492458328392,17.809795287220155,16.78104175533083,15.72505960065866,14.65105200857335,13.569390553100346,12.491293729998066,11.42839647889105,10.392232192522348,9.393666391327983,8.442337097752027,7.546166553533541,6.7110078649764615,5.940475618147051,5.2359819906407,4.596965012657822,4.021260188385232,3.5055450214111117,3.0457803895467643,2.6375880476731837,2.2765311789325624,1.9582942260609424,1.678780546204771,1.4341534185529552,1.220846111276315,1.0355564027284943,0.875236375920052,0.7370807759818729,0.6185159502636756,0.5171895335569229,0.4309600012791592,0.35788748590346053,0.2962238360982224,0.24440271190445267,0.20102915220773213,0.16486892674954537,0.13483685729230238,0.10998529476428139,0.08949208024766006,0.072648543298928,0.05884780065040014,0.047573086869707175,0.03838717043401725,0.030921961150162842,0.02486937322258856,0.019972642952399547,0.016019076239909533,0.01283268238206567,0.010268896938556232,0.008209188092998188,0.0065567829953093225,0.005232716883109828,0.0041729991919461544,0.003325688854876655,0.002648868231753054,0.0021086890119966094,0.0016778145117480544,0.0013344018557779932,0.0010608830920808162,0.0008431795965411746,0.0006699115802707991,0.000532115493604512,0.00042254745328040914,0.0003354626028254764,0.00026624769176363655,0.00021133880265165246,0.00016771743548163053,0.0001330488587573239,0.0001055315071101183,8.372052829643505e-5,6.641376025028935e-5,5.266045648950563e-5,4.1752324585236655e-5,3.309588896580101e-5,2.6256836580297543e-5,2.0856206985855317e-5,1.650484230914483e-5,1.3075184794622563e-5,1.036832730012088e-5,8.211646563361691e-6,6.501386855437586e-6,5.133610184165119e-6,4.1327512204772075e-6,3.2282891925808912e-6,2.5542362726572983e-6,2.017328889191669e-6,1.5765789895607909e-6
30.067071259363136,29.654308299530438,29.19970775175548,28.70021178940472,28.15283271328748,27.554741382863178,26.90337487514427,26.19656420597761,25.432681805954168,24.610806802980317,23.730903945951138,22.794009189191684,21.802411609129567,20.759817638075504,19.671479950527043,18.544270321246035,17.38667421924567,16.208685820472873,15.02158657465649,13.837599302055535,12.66942329763415,11.529673337068228,10.430264662002989,9.38180330498365,8.3930517163153,7.470538779226611,6.618367863497483,5.838247022534341,5.129727891376691,4.490601402044508,3.9173747620060535,3.4057476853499167,2.95102198500572,2.548408198351619,2.1932243881739484,1.8810064460419864,1.6075570076340584,1.3689603099866272,1.1615797480032013,0.9820496240021054,0.8272648415886096,0.694370757593814,0.5807534623383607,0.48402963014152295,0.40203740427591156,0.33282628663476294,0.27464683305385235,0.2259396273082835,0.1853238291383158,0.1515845409561186,0.12366019139137162,0.10062929740438084,0.0816972083106404,0.06618311288645884,0.0535071100876166,0.04317837236370878,0.03478358166037161,0.02797670085573908,0.022469315227867964,0.018022339271079643,0.014438065544804849,0.011553979585869355,0.009236826858508039,0.007377797142538956,0.005888084670284742,0.004695751610869641,0.0037423698553806857,0.002980812504332673,0.002372969969456953,0.001888135708706762,0.0015016962600862853,0.0011939018396814774,0.0009489088682570791,0.0007539225297648147,0.0005988506873470425,0.0004755452048743371,0.0003775428413375656,0.00029965392952414097,0.00023784976771773402,0.00018875547736511844,0.0001497405520650541,0.00011877379503757598,9.422423930776322e-5,7.474492510279966e-5,5.926766514372947e-5,4.699197492158855e-5,3.7249590890795226e-5,2.9552898248593874e-5,2.3469107687772404e-5,1.8575172372113376e-5,1.4716244798905221e-5,1.166889034981411e-5,9.2649617017939e-6,7.325677493001123e-6,5.790790974194942e-6,4.642647281740481e-6,3.6340068670623017e-6,2.8798258723733533e-6,2.263584897022561e-6,1.7853104718819543e-6
33.02099262637146,32.571574838562704,32.07655485537831,31.532586720703964,30.936396925309502,30.284880011039558,29.575215100028746,28.80500425788928,27.97243240902516,27.076446757506556,26.116951268285323,25.095008725692058,24.013039264335593,22.87500027146418,21.686528591728212,20.455022665577676,19.189640492622328,17.90119022425197,16.6018949039372,15.305022319599948,14.024385422543787,12.77373751994896,11.566107172539793,10.413136497019973,9.324498241190222,8.307466384897687,7.366698760583194,6.504258656593847,5.7198621007121275,5.01129615318533,4.374927559903745,3.8062138795662057,3.3001458641517565,2.851581355775862,2.455464468514425,2.1069500499098353,1.8014619343130303,1.5347138181895377,1.3027109731548343,1.1017448444386335,0.9283848267337809,0.7794696393065881,0.6520987075736986,0.5436226799573747,0.451634694325449,0.37396032020314135,0.30864699794224754,0.2539525213030559,0.20833280596596285,0.17042829825535455,0.1390502220943896,0.11316606058404123,0.09188495161343414,0.07444327882314808,0.06019037888573326,0.048575306230908694,0.03913397641978203,0.03147775396377891,0.025282609934808766,0.020279885396391112,0.01624738310841555,0.013002415701371948,0.010395167327302004,0.008303277255279115,0.006626897035880828,0.005285096939369215,0.00421216567618131,0.0033550757844223998,0.0026709635220102026,0.0021252827198775834,0.0016903482203854097,0.0013439105428275104,0.0010681399913647352,0.0008486611993698593,0.0006741049956212818,0.0005353129490959286,0.00042499751638421895,0.0003373272896960286,0.00026774752140013545,0.00021248164612078983,0.00016856503583143298,0.00013370885878088496,0.00010607005532292718,8.41408911369432e-5,6.671909335594327e-5,5.290112701700988e-5,4.193542300894504e-5,3.326833068772486e-5,2.6409864251377275e-5,2.0911771468751305e-5,1.6566485315056985e-5,1.3131773955390882e-5,1.0422233856308487e-5,8.250432279708313e-6,6.526862329695948e-6,5.2153505375420415e-6,4.080477359332018e-6,3.244467977373154e-6,2.541807774076828e-6,2.0188069170842184e-6
36.17338458925527,35.68584019865421,35.14876459895666,34.55850766486228,33.91149306098432,33.20432115277381,32.43389455686978,31.59756736905771,30.693317835780697,29.719942337340854,28.67726594591096,27.56636160337275,26.389766039797607,25.151676245120512,23.858106008929724,22.516978445173464,21.138128474832996,19.73319012434308,18.315348448752665,16.898945917386296,15.498948561652039,14.1302972690901,12.807191890181961,11.542376119622373,10.346503919121057,9.227667989711154,8.19115381752018,7.239449456285884,6.372498051911976,5.588136298597386,4.882633017021247,4.251234425483091,3.6886394457529588,3.1893617571149964,2.7479707017451833,2.3592315058277205,2.018174484082749,1.7201234122019835,1.460702734389811,1.235836130375547,1.0417413123304666,0.8749237042535409,0.7321695721010064,0.6105376956791544,0.5073514330543447,0.42018901326423896,0.34687293103813904,0.285458084040787,0.234218830542984,0.19163445514971517,0.15637425413955777,0.12728166375356387,0.10335821349231948,0.08374757811769505,0.06771980221228734,0.05465652150169541,0.04403667760031599,0.03542380728485808,0.028453863746887686,0.022824951788339827,0.018287331345206603,0.014635622794942864,0.011701373659413353,0.009346970361544705,0.007460131589972693,0.005949799583667152,0.004742059583277883,0.003777234835657529,0.003007106424455462,0.0023927983563245265,0.0019031515405215913,0.0015131236258907556,0.0012026437016231897,0.0009555410938687229,0.0007590096349988233,0.00060274234071693,0.00047852228327503217,0.0003798180210985556,0.00030147837459855095,0.0002392515199435102,0.00018980466382343943,0.00015056029063913512,0.00011943583255570822,9.474287620434483e-5,7.512669822076723e-5,5.956856916511742e-5,4.722376141992221e-5,3.746018923090758e-5,2.973481999941514e-5,2.3546322604386792e-5,1.8656153285434644e-5,1.4800297486355686e-5,1.1733447113256905e-5,9.292513353163731e-6,7.355072732924341e-6,5.864571489140687e-6,4.589488818932266e-6,3.658005935301464e-6,2.869011101491949e-6,2.280833023059965e-6
39.51669133579629,38.989922663551056,38.40956427733105,37.7716476005091,37.07227792298998,36.30774459036845,35.47465559504652,34.57009775695481,33.59182230071661,32.538453578993405,31.409716076258295,30.20667116426748,28.93195103287192,27.58997253535085,26.18710906209689,24.73179464731439,23.23453234594728,21.707779746608995,20.165689638837875,18.623694423451063,17.09793924717162,15.604590226414441,14.159067952980465,12.775278317661671,11.464926694820587,10.237001738906969,9.097497483001291,8.049407385085578,7.092978108797288,6.22616445744076,5.44519505160335,4.745149979075979,4.120468438559409,3.565339385584736,3.0739653881536353,2.640720248920454,2.260230947696394,1.9274152873962571,1.6374961471591116,1.3860054063132883,1.1687829347775927,0.9819735585482374,0.8220227125882131,0.6856699991071573,0.5699424922738218,0.4721458303360234,0.3898538461498114,0.32089657022479695,0.263346696900023,0.21550414849920563,0.1758800044586854,0.14317921325323435,0.11628301631221898,0.094231336812888,0.07620539745616182,0.06151124585869002,0.049563889770701045,0.039873172727008833,0.03203007997213968,0.025695364120815883,0.020588302733786017,0.016477986730100466,0.013174987410760366,0.010524519025041456,0.008400295718737351,0.006699851180066485,0.005340026222212425,0.004253650527694089,0.003386468641471549,0.002694721194660939,0.0021433331654582464,0.001704112807176112,0.0013544615152293507,0.0010761822626742083,0.0008548485312503974,0.0006788568021513325,0.0005389616786652729,0.0004277925635590295,0.0003395579382589582,0.00026946203857728887,0.00021377887013878508,0.00016956478571854283,0.00013452465250337887,0.00010671166643882985,8.4618209693549e-5,6.709558635159916e-5,5.319407804753085e-5,4.2192235936690214e-5,3.349002959639285e-5,2.6520057803508464e-5,2.1007559098906458e-5,1.666872722639553e-5,1.321503033540492e-5,1.0468356631054271e-5,8.288686611371458e-6,6.599391342370406e-6,5.1809011699445215e-6,4.12373643450073e-6,3.2435833720718457e-6,2.5731863675704064e-6
43.03784881806056,42.47124431121772,41.84690809306178,41.16054134436463,40.40791756880689,39.58499989331781,38.68808454800896,37.713971858885905,36.66016462770164,35.52509164221929,34.30835116980312,33.01096551393427,31.635633400918675,30.18696186317274,28.671654393874057,27.098627910343637,25.479028641966206,23.826117800280922,22.155003194039598,20.482204001688423,18.825053165988958,17.200964490778873,15.626616845508591,14.117131267977403,12.685332019317961,11.34118344816613,10.091476578196898,8.93980285499029,7.886804039612293,6.930638722595488,6.067570844924963,5.29257676647384,4.599883725543977,3.9833889661654482,3.4369474830019144,2.954548712039918,2.5304131991969587,2.1590414766053634,1.83523727220231,1.5541184315158056,1.3111215155773348,1.1020032923337968,0.9228398894700115,0.7700231196389346,0.6402556619691743,0.5305434877169146,0.4381861372309076,0.3607648526839847,0.29612865524072063,0.24237809789564682,0.19784805395237964,0.16108898697908958,0.1308477560901442,0.10604824417992183,0.08577219949143552,0.069240946284645,0.05579777913617239,0.044892235446424275,0.036064802396802535,0.028934224593793915,0.023184942551155,0.01855731607265962,0.014838301176880253,0.011853773499018047,0.009461663571953919,0.007546657424801579,0.006015171018092667,0.004791586650190838,0.0038148408226905584,0.0030356643429658076,0.002414566075521932,0.0019198011320871924,0.0015259189222574432,0.0012124336037636011,0.0009630911936345267,0.000764824148869258,0.0006072263158921136,0.00048197853365993817,0.0003825692861692626,0.0003035958130976636,0.00024086222123012845,0.00019105361798788003,0.00015157265100422196,0.00012022593349794275,9.533980678566607e-5,7.559806631034655e-5,5.9938328155738186e-5,4.753760035634697e-5,3.773378795038655e-5,2.987865058342008e-5,2.3697994773558907e-5,1.877893635913456e-5,1.4888198832819262e-5,1.179628735399337e-5,9.342450366010518e-6,7.430787450030405e-6,5.846669957733468e-6,4.649147399446079e-6,3.663959130370461e-6,2.9063897891892496e-6
